1,225.6,5.8,1258.8,0.96,50.2
1,225.7,5.8,1258.0,0.95,50.2
1,225.6,5.9,1262.7,0.96,50.2
1,225.7,5.8,1255.7,0.95,50.1
1,225.6,5.8,1255.5,0.96,50.1
1,225.7,5.8,1256.2,0.96,50.1
1,225.6,5.8,1255.3,0.96,50.1
1,225.8,5.8,1255.5,0.96,50.1
1,225.8,5.8,1255.6,0.96,50.2
1,225.8,5.8,1255.5,0.95,50.2
1,225.7,5.8,1255.9,0.96,50.1
1,225.7,5.8,1254.9,0.96,50.2
1,225.8,5.8,1255.6,0.95,50.1
1,225.8,5.8,1255.1,0.96,50.2
1,225.7,5.8,1253.9,0.96,50.2
1,225.7,5.8,1253.0,0.96,50.2
1,225.7,5.8,1252.4,0.96,50.2
1,225.8,5.8,1253.4,0.96,50.2
1,225.8,5.8,1251.1,0.95,50.2
1,225.8,5.8,1249.2,0.95,50.2
1,225.8,5.8,1247.8,0.96,50.2
1,225.9,5.8,1248.2,0.96,50.1
1,225.9,5.8,1247.3,0.95,50.1
1,225.7,5.8,1247.1,0.95,50.2
1,225.9,5.8,1247.9,0.95,50.2
1,225.7,5.8,1246.6,0.96,50.1
1,225.7,5.8,1246.8,0.96,50.1
1,225.9,5.8,1247.2,0.95,50.1
1,225.9,5.8,1245.2,0.95,50.1
1,225.9,5.8,1244.0,0.95,50.1
1,225.9,5.8,1244.3,0.95,50.1
1,225.8,5.8,1243.7,0.96,50.1
1,225.9,5.8,1243.6,0.95,50.1
1,226.0,5.8,1245.0,0.95,50.2
1,226.0,5.8,1241.8,0.95,50.2
1,225.9,5.7,1239.5,0.95,50.2
1,225.9,5.7,1239.6,0.95,50.2
1,225.9,5.8,1239.9,0.95,50.2
1,225.7,5.8,1241.6,0.95,50.2
1,225.7,5.8,1242.7,0.96,50.2
1,225.8,5.8,1243.1,0.96,50.2
1,225.9,5.8,1243.3,0.96,50.1
1,225.8,5.8,1241.5,0.96,50.2
1,225.8,5.8,1244.5,0.96,50.2
1,225.8,5.8,1243.3,0.95,50.2
1,225.9,5.8,1241.5,0.95,50.2
1,225.8,5.8,1239.5,0.95,50.2
1,225.7,5.8,1239.7,0.95,50.1
1,225.8,5.8,1240.7,0.95,50.2
1,225.8,5.7,1239.4,0.95,50.2
1,225.6,5.7,1237.0,0.96,50.1
1,225.8,5.7,1238.5,0.95,50.2
1,225.7,5.7,1237.4,0.95,50.1
1,225.8,5.7,1238.0,0.95,50.1
1,225.7,5.7,1236.9,0.95,50.1
1,225.6,5.7,1237.6,0.95,50.1
1,225.7,5.7,1237.9,0.95,50.1
1,225.7,5.8,1241.9,0.96,50.1
1,225.6,5.8,1239.1,0.95,50.2
1,225.6,5.8,1239.3,0.96,50.1
1,225.7,5.7,1239.1,0.96,50.1
1,225.7,5.8,1240.5,0.96,50.2
1,225.7,5.8,1241.7,0.96,50.2
1,225.7,5.7,1239.1,0.96,50.1
1,225.6,5.8,1248.5,0.96,50.2
1,225.6,5.7,1236.9,0.95,50.2
1,225.7,5.8,1244.4,0.96,50.1
1,225.8,5.7,1238.4,0.95,50.1
1,225.7,5.7,1237.1,0.96,50.2
1,225.7,5.7,1236.4,0.95,50.1
1,225.7,5.7,1235.9,0.95,50.2
1,225.5,5.7,1236.6,0.96,50.1
1,225.7,5.7,1237.2,0.96,50.1
1,225.8,5.7,1237.1,0.95,50.1
1,225.7,5.7,1237.7,0.95,50.1
1,225.8,5.8,1240.4,0.95,50.2
1,225.8,5.7,1238.4,0.95,50.2
1,225.7,5.7,1237.0,0.95,50.1
1,225.6,5.7,1235.3,0.96,50.1
1,225.6,5.7,1233.3,0.95,50.1
1,225.5,5.7,1231.2,0.95,50.1
1,0.0,0.0,1301.4,0.96,50.1
1,224.4,6.0,1301.5,0.96,50.0
1,224.4,6.0,1305.8,0.97,50.0
1,224.4,6.0,1305.6,0.97,50.0
1,224.5,6.0,1301.0,0.96,50.1
1,224.4,6.0,1305.6,0.96,50.0
1,224.3,6.0,1298.8,0.96,50.0
1,224.0,6.0,1303.9,0.96,50.0
1,224.5,6.0,1305.7,0.96,50.0
1,224.5,6.0,1306.1,0.96,50.0
1,224.3,6.0,1308.1,0.97,50.1
1,224.2,6.0,1305.5,0.97,50.0
1,224.4,6.1,1312.5,0.97,50.1
1,224.4,6.1,1314.0,0.97,50.1
1,224.2,6.1,1316.7,0.97,50.0
1,224.3,6.0,1303.4,0.96,50.0
1,224.2,6.0,1301.6,0.96,50.0
1,224.2,6.0,1307.0,0.97,50.0
1,224.1,6.0,1303.6,0.96,50.0
1,223.9,6.0,1304.9,0.96,50.0
1,224.2,6.0,1307.8,0.97,50.0
1,224.2,6.0,1305.1,0.96,50.0
1,224.2,6.0,1298.5,0.96,50.0
1,224.1,6.0,1296.9,0.96,50.0
1,224.2,6.0,1298.2,0.96,50.0
1,224.3,6.0,1298.4,0.96,50.0
1,224.2,6.1,1310.6,0.97,50.0
1,224.1,6.0,1300.4,0.96,50.0
1,224.3,6.0,1292.8,0.96,50.0
1,224.3,6.0,1303.7,0.96,50.0
1,224.2,6.0,1304.4,0.96,50.0
1,224.3,6.0,1299.8,0.96,50.0
1,224.2,6.0,1300.5,0.96,50.0
1,224.2,6.0,1291.2,0.96,50.0
1,224.2,6.0,1296.2,0.96,50.0
1,224.0,6.0,1289.5,0.96,50.0
1,223.9,6.0,1288.5,0.96,50.0
1,223.9,6.0,1294.7,0.96,49.9
1,224.0,6.0,1293.4,0.96,49.9
1,223.8,6.1,1312.1,0.97,49.9
1,223.8,6.0,1298.6,0.96,49.9
1,223.9,6.0,1300.0,0.96,49.9
1,223.7,6.0,1291.0,0.96,49.9
1,223.6,6.0,1291.4,0.96,49.9
1,223.6,6.0,1294.6,0.96,49.9
1,223.6,6.0,1291.3,0.96,49.9
1,223.7,6.0,1291.6,0.96,49.9
1,223.7,6.0,1299.5,0.96,49.9
1,223.7,6.0,1297.1,0.96,49.9
1,223.7,6.0,1297.5,0.96,49.9
1,223.6,6.0,1298.2,0.96,49.9
1,223.7,6.0,1294.0,0.96,49.9
1,223.7,6.0,1294.0,0.96,50.0
1,223.7,6.0,1290.6,0.96,50.0
1,223.6,6.0,1291.1,0.96,50.0
1,223.5,6.0,1298.2,0.96,50.0
1,223.6,6.0,1299.4,0.96,49.9
1,223.7,6.0,1296.3,0.96,50.0
1,223.6,6.0,1297.9,0.96,50.0
1,223.6,6.0,1296.3,0.97,50.0
1,223.7,6.0,1295.0,0.97,50.0
1,223.8,6.0,1299.5,0.96,50.0
1,223.6,6.0,1295.4,0.97,50.0
1,223.6,6.0,1291.7,0.96,50.0
1,223.6,6.0,1287.0,0.96,50.0
1,223.7,6.0,1294.2,0.96,50.0
1,223.6,6.0,1296.0,0.96,50.0
1,223.6,6.0,1300.5,0.96,49.9
1,223.6,6.0,1296.5,0.96,49.9
1,223.5,6.0,1289.5,0.96,49.9
1,223.5,6.0,1297.6,0.96,49.9
1,223.6,6.0,1290.7,0.96,49.9
1,223.6,6.0,1295.2,0.96,49.9
1,223.5,6.0,1286.9,0.96,49.9
1,223.5,6.0,1290.9,0.96,49.9
1,223.5,6.0,1293.4,0.96,49.9
1,223.5,6.0,1290.5,0.96,50.0
1,223.6,6.0,1292.2,0.96,50.0
1,223.6,6.0,1293.8,0.96,50.0
1,223.6,6.0,1293.3,0.96,50.0
1,223.7,6.0,1287.5,0.96,50.0
1,223.7,5.9,1281.1,0.96,50.0
1,223.6,5.9,1276.8,0.96,50.0
1,223.3,5.9,1280.4,0.96,50.0
1,223.6,6.0,1284.5,0.96,50.0
1,223.4,6.0,1282.0,0.96,50.0
1,223.6,5.9,1276.4,0.96,50.0
1,223.5,5.9,1274.4,0.96,50.0
1,223.6,5.9,1274.3,0.96,50.0
1,223.6,5.9,1277.3,0.96,50.0
1,223.6,5.9,1277.9,0.96,50.0
1,223.9,5.9,1279.3,0.96,50.0
1,223.6,6.1,1313.5,0.97,50.0
1,223.8,5.9,1280.5,0.96,50.0
1,223.8,5.9,1278.3,0.96,50.0
1,223.8,5.9,1276.3,0.96,50.0
1,223.9,5.9,1277.6,0.96,50.0
1,223.9,6.0,1284.7,0.96,50.0
1,223.9,6.0,1285.4,0.96,50.0
1,223.9,6.0,1289.5,0.96,50.0
1,223.9,5.9,1280.7,0.96,50.0
1,223.9,5.9,1282.3,0.96,50.0
1,223.9,6.0,1287.6,0.96,50.0
1,223.7,6.0,1287.0,0.96,50.0
1,223.8,5.9,1279.7,0.96,50.0
1,223.7,6.0,1286.7,0.96,50.0
1,223.8,5.9,1276.3,0.96,50.0
1,223.8,5.9,1280.7,0.96,49.9
1,223.8,6.0,1284.6,0.96,49.9
1,223.6,5.9,1279.2,0.96,49.9
1,223.7,6.0,1281.5,0.96,49.9
1,223.7,5.9,1280.6,0.96,49.9
1,223.7,5.9,1280.6,0.96,49.9
1,223.5,5.9,1279.6,0.96,50.0
1,223.8,6.0,1293.8,0.96,50.0
1,223.8,5.9,1281.6,0.96,50.0
1,223.9,5.9,1277.8,0.96,50.0
1,224.0,5.9,1279.9,0.96,50.0
1,224.1,5.9,1280.4,0.96,50.0
1,224.1,5.9,1278.1,0.96,50.0
1,224.2,5.9,1280.7,0.96,50.0
1,224.2,5.9,1278.5,0.96,50.0
1,224.2,5.9,1284.6,0.96,50.0
1,224.2,5.9,1277.6,0.96,50.0
1,224.4,5.9,1278.0,0.96,50.0
1,224.2,6.0,1287.3,0.96,50.0
1,224.3,5.9,1276.5,0.96,50.0
1,224.3,6.0,1290.2,0.96,50.0
1,224.4,5.9,1276.6,0.96,50.0
1,224.1,5.9,1272.2,0.96,50.0
1,224.3,5.9,1273.4,0.96,50.0
1,224.0,5.9,1276.7,0.96,50.0
1,224.0,5.9,1275.4,0.96,49.9
1,224.1,5.9,1273.7,0.96,49.9
1,224.1,5.9,1271.8,0.96,49.9
1,223.9,6.0,1281.3,0.96,49.9
1,223.9,5.9,1277.9,0.96,49.8
1,223.9,5.9,1273.4,0.96,49.8
1,223.8,6.0,1289.6,0.96,49.8
1,223.8,6.0,1290.1,0.96,49.9
1,223.6,6.0,1283.5,0.96,49.9
1,223.8,6.0,1295.2,0.96,49.9
1,223.7,5.9,1281.3,0.96,49.9
1,223.6,6.0,1287.3,0.96,50.0
1,223.7,5.9,1279.3,0.96,49.9
1,223.7,6.0,1289.8,0.96,50.0
1,223.7,5.9,1282.1,0.96,50.0
1,223.7,6.0,1294.8,0.96,50.0
1,223.8,6.0,1288.4,0.96,50.0
1,223.7,6.0,1295.5,0.97,50.0
1,223.7,6.0,1299.3,0.97,50.0
1,223.8,5.9,1283.6,0.96,50.0
1,223.5,6.0,1294.5,0.97,50.0
1,223.7,6.0,1287.8,0.96,50.0
1,223.6,6.0,1285.4,0.96,50.0
1,223.7,6.0,1290.4,0.96,49.9
1,223.8,5.9,1279.1,0.96,49.9
1,223.7,5.9,1277.8,0.96,49.9
1,223.6,5.9,1279.2,0.96,49.9
1,223.5,5.9,1277.7,0.96,49.9
1,223.4,5.9,1273.7,0.96,49.9
1,223.4,5.9,1276.1,0.96,49.8
1,223.2,5.9,1269.2,0.96,49.8
1,223.2,5.9,1273.6,0.96,49.8
1,223.3,5.9,1273.1,0.96,49.9
1,223.5,5.9,1277.2,0.96,49.9
1,223.5,5.9,1275.6,0.96,49.9
1,223.5,5.9,1275.6,0.96,49.9
1,223.5,5.9,1273.0,0.96,50.0
1,223.6,5.9,1270.6,0.96,50.0
1,223.8,5.9,1273.4,0.96,50.0
1,223.8,5.9,1270.7,0.96,50.0
1,223.8,5.9,1269.8,0.96,50.0
1,223.8,5.9,1275.2,0.96,50.0
1,223.8,5.9,1272.4,0.96,50.0
1,224.0,5.9,1273.0,0.96,50.0
1,224.0,5.9,1278.9,0.96,50.0
1,223.6,5.9,1273.8,0.96,50.0
1,224.0,5.9,1276.0,0.96,50.0
1,224.0,5.9,1280.0,0.96,50.0
1,224.0,5.9,1280.2,0.96,49.9
1,224.0,5.9,1279.0,0.96,49.9
1,224.0,5.9,1273.5,0.96,49.9
1,224.0,5.9,1278.3,0.96,49.9
1,224.0,5.9,1274.6,0.96,49.9
1,224.0,5.9,1276.6,0.96,49.9
1,224.2,5.9,1272.5,0.96,50.0
1,224.1,6.0,1284.6,0.96,49.9
1,224.3,5.9,1279.6,0.96,50.0
1,224.3,5.9,1280.9,0.96,50.0
1,224.4,5.9,1279.5,0.96,50.0
1,224.4,5.9,1278.6,0.96,50.1
1,224.4,5.9,1278.8,0.96,50.0
1,224.6,5.9,1275.1,0.96,50.0
1,224.6,5.9,1284.2,0.96,50.1
1,224.7,5.9,1276.8,0.96,50.0
1,224.6,5.9,1276.0,0.96,50.0
1,224.6,5.9,1281.1,0.96,50.0
1,224.5,5.9,1283.1,0.96,50.0
1,224.2,5.9,1273.5,0.96,50.0
1,223.9,6.1,1309.0,0.96,49.8
1,224.0,6.1,1311.6,0.96,49.9
1,224.2,6.1,1314.7,0.96,49.9
1,224.9,5.3,1157.7,0.97,50.0
1,224.7,5.3,1159.2,0.97,50.0
1,224.8,5.3,1161.7,0.97,50.0
1,224.8,5.3,1162.8,0.97,50.0
1,225.0,5.3,1162.7,0.97,49.9
1,224.9,5.3,1163.0,0.97,49.9
1,224.9,5.3,1159.8,0.97,49.9
1,224.8,5.3,1166.7,0.97,49.9
1,224.8,5.3,1152.7,0.97,49.9
1,224.7,5.3,1161.7,0.97,49.9
1,224.8,5.3,1156.7,0.97,49.9
1,224.7,5.3,1152.1,0.97,49.9
1,224.7,5.3,1151.8,0.97,49.9
1,224.8,5.3,1155.1,0.97,50.0
1,224.4,5.3,1154.9,0.97,50.0
1,224.9,5.3,1155.6,0.97,50.0
1,224.9,5.3,1160.8,0.97,50.0
1,224.7,5.3,1160.3,0.97,50.0
1,224.9,5.3,1157.6,0.97,50.0
1,224.8,5.3,1160.4,0.97,50.0
1,225.0,5.3,1156.3,0.97,50.0
1,225.2,5.3,1164.6,0.97,50.0
1,225.2,5.3,1155.6,0.97,50.0
1,225.0,5.3,1153.5,0.97,50.0
1,225.2,5.3,1153.7,0.97,50.0
1,225.2,5.4,1184.3,0.97,50.0
1,225.1,5.3,1161.8,0.97,49.9
1,225.1,5.3,1159.4,0.97,49.9
1,225.0,5.3,1159.2,0.97,49.9
1,225.0,5.3,1156.0,0.97,49.9
1,224.8,5.3,1154.8,0.97,49.9
1,224.9,5.3,1160.2,0.97,49.9
1,224.8,5.3,1157.7,0.97,49.9
1,224.8,5.3,1158.4,0.97,49.9
1,224.9,5.3,1156.1,0.97,50.0
1,224.9,5.3,1154.5,0.97,50.0
1,224.7,5.3,1152.7,0.97,50.0
1,224.9,5.3,1153.2,0.97,50.0
1,224.9,5.3,1151.4,0.97,50.0
1,224.8,5.3,1154.4,0.97,50.0
1,225.0,5.3,1157.0,0.97,50.0
1,225.2,5.3,1167.0,0.97,50.0
1,225.4,5.3,1161.2,0.97,50.1
1,225.7,5.3,1160.4,0.97,50.1
1,225.6,5.3,1158.3,0.97,50.1
1,225.6,5.3,1161.9,0.97,50.0
1,225.7,5.3,1161.5,0.97,50.0
1,225.6,5.3,1155.6,0.97,50.0
1,225.6,5.3,1158.0,0.97,50.0
1,225.7,5.3,1155.6,0.97,50.0
1,225.6,5.3,1156.1,0.97,50.0
1,225.5,5.3,1157.8,0.97,50.0
1,225.6,5.3,1155.1,0.97,50.0
1,225.6,5.3,1155.3,0.97,50.0
1,225.7,5.3,1158.8,0.97,50.0
1,225.8,5.3,1157.0,0.97,50.0
1,225.7,5.3,1168.2,0.97,50.0
1,225.6,5.4,1187.4,0.97,50.0
1,225.7,5.4,1185.0,0.97,50.0
1,225.6,5.4,1185.9,0.97,50.0
1,225.6,5.4,1189.7,0.97,50.0
1,225.4,5.4,1187.0,0.97,50.0
1,225.4,5.4,1185.3,0.97,50.0
1,225.4,5.4,1189.1,0.97,50.0
1,226.0,5.5,1212.6,0.97,50.0
1,226.0,5.4,1191.3,0.97,50.0
1,226.0,5.4,1185.2,0.97,50.0
1,226.0,5.4,1181.8,0.97,50.0
1,225.9,5.4,1181.3,0.97,50.0
1,226.0,5.4,1179.7,0.97,50.0
1,225.9,5.4,1176.9,0.97,50.0
1,225.1,5.4,1174.7,0.97,50.0
1,225.0,5.4,1175.9,0.97,50.0
1,225.8,5.4,1179.5,0.97,50.0
1,225.2,5.4,1173.8,0.97,50.0
1,225.2,5.3,1171.7,0.97,50.0
1,226.0,5.4,1175.4,0.97,50.0
1,225.1,5.4,1174.7,0.97,50.0
1,225.2,5.4,1173.7,0.97,50.0
1,225.9,5.4,1177.8,0.97,50.0
1,225.1,5.4,1174.8,0.97,50.0
1,225.1,5.4,1176.4,0.97,50.0
1,225.8,5.4,1179.0,0.97,50.0
1,225.1,5.4,1178.3,0.97,50.0
1,225.2,5.4,1178.3,0.97,50.0
1,225.7,5.4,1184.9,0.97,50.0
1,225.0,5.4,1179.7,0.97,50.0
1,225.4,5.4,1179.8,0.97,50.0
1,225.6,5.4,1179.2,0.97,50.0
1,225.0,5.4,1182.0,0.97,50.0
1,225.7,5.4,1180.8,0.97,50.0
1,225.0,5.4,1179.1,0.97,50.1
1,225.0,5.4,1179.4,0.97,50.0
1,225.7,5.4,1178.6,0.97,50.0
1,225.0,5.4,1178.9,0.97,50.1
1,224.9,5.4,1180.9,0.97,50.0
1,225.7,5.4,1183.3,0.97,50.0
1,224.9,5.4,1182.0,0.97,50.0
1,224.9,5.4,1179.3,0.97,50.0
1,225.6,5.4,1177.6,0.97,50.1
1,225.6,5.4,1179.1,0.97,50.0
1,225.4,5.4,1183.2,0.97,50.0
1,225.6,5.4,1180.3,0.97,50.0
1,225.7,5.4,1182.9,0.97,50.0
1,225.8,5.4,1182.4,0.97,50.0
1,225.6,5.4,1177.8,0.97,50.1
1,225.4,5.4,1187.0,0.97,50.0
1,225.3,5.4,1177.3,0.97,50.0
1,225.2,5.3,1160.5,0.97,50.0
1,225.1,5.4,1180.6,0.97,50.0
1,225.1,5.4,1186.3,0.97,50.0
1,225.2,5.3,1159.0,0.97,50.0
1,225.2,5.3,1167.6,0.97,50.0
1,225.3,5.3,1154.8,0.97,50.0
1,225.5,5.3,1154.1,0.97,50.0
1,225.4,5.3,1159.3,0.97,50.0
1,225.1,5.3,1161.9,0.97,50.0
1,225.5,5.3,1165.0,0.97,50.0
1,225.5,5.3,1160.8,0.97,50.0
1,225.0,5.3,1159.8,0.97,50.0
1,225.6,5.3,1157.0,0.97,50.0
